tile_id,year,area_ha
218946_1563825,2023,43715.83811764695
218946_1563825,2024,41937.07333333322
218946_1588825,2019,40394.73717647051
218946_1588825,2020,42322.451333333214
218946_1588825,2021,42607.960156862624
218946_1588825,2022,42063.24639215677
218946_1588825,2023,42471.43450980383
218946_1588825,2024,40319.36298039212
218946_1613825,2019,33001.35031372543
218946_1613825,2020,36065.02450980384
218946_1613825,2021,39704.95960784307
218946_1613825,2022,38474.93027450975
218946_1613825,2023,39099.78756862735
218946_1613825,2024,36098.94835294112
218946_1638825,2019,43978.96199999999
218946_1638825,2020,46196.15039215679
218946_1638825,2021,46075.79650980384
218946_1638825,2022,46963.27603921561
218946_1638825,2023,45933.40529411757
218946_1638825,2024,46376.63788235287
218946_988825,2019,40663.02756862732
218946_988825,2020,35323.46984313727
218946_988825,2021,33960.439411764724
218946_988825,2022,33305.618470588255
218946_988825,2023,36407.80207843131
218946_988825,2024,32970.04635294114
243946_1013825,2019,34772.02564705878
243946_1013825,2020,31316.353960784272
243946_1013825,2021,35139.89439215681
243946_1013825,2022,30422.64549019605
243946_1013825,2023,29524.89423529409
243946_1013825,2024,24710.64933333331
243946_1038825,2019,11755.608627450982
243946_1038825,2020,8500.559647058823
243946_1038825,2021,13677.578470588194
243946_1038825,2022,9061.820039215689
243946_1038825,2023,7889.764352941175
243946_1038825,2024,7555.269294117648
243946_1063825,2019,15395.138470588236
243946_1063825,2020,5851.625411764707
243946_1063825,2021,21248.182
243946_1063825,2022,15867.383764705875
243946_1063825,2023,12144.670901960786
243946_1063825,2024,10359.93266666667
243946_1088825,2019,12655.684705882351
243946_1088825,2020,4639.558470588236
243946_1088825,2021,16377.627137254907
243946_1088825,2022,7518.928823529412
243946_1088825,2023,4535.000313725491
243946_1088825,2024,3030.446901960785
243946_1113825,2019,21233.479019607847
243946_1113825,2020,18608.950352941178
243946_1113825,2021,21332.545803921566
243946_1113825,2022,15622.641019607843
243946_1113825,2023,15471.193372549023
243946_1113825,2024,12047.514980392163
243946_1138825,2019,7659.992823529413
243946_1138825,2020,6138.280509803922
243946_1138825,2021,8926.00905882353
243946_1138825,2022,4463.761333333334
243946_1138825,2023,3984.7868235294127
243946_1138825,2024,3297.204274509804
243946_1163825,2019,7394.107725490197
243946_1163825,2020,5389.892509803924
243946_1163825,2021,7098.190235294119
243946_1163825,2022,6490.189960784316
243946_1163825,2023,5958.21717647059
243946_1163825,2024,5663.064274509806
243946_1188825,2019,36895.54756862736
243946_1188825,2020,32447.10337254893
243946_1188825,2021,37362.4917647058
243946_1188825,2022,36467.40152941166
243946_1188825,2023,35380.746235294035
243946_1188825,2024,31225.320392156787
243946_1213825,2019,43217.49549019605
243946_1213825,2020,38863.5642745098
243946_1213825,2021,39983.16141176471
243946_1213825,2022,39546.71960784314
243946_1213825,2023,39287.752862745096
243946_1213825,2024,41201.09470588232
243946_1238825,2019,34618.05992156855
243946_1238825,2020,30937.761333333263
243946_1238825,2021,32635.796627450916
243946_1238825,2022,36009.96623529404
243946_1238825,2023,38637.24137254894
243946_1238825,2024,40289.870313725405
243946_1263825,2019,37945.92556862741
243946_1263825,2020,36561.098392156826
243946_1263825,2021,37589.24431372546
243946_1263825,2022,36880.01611764701
243946_1263825,2023,37960.52454901957
243946_1263825,2024,35973.36709803919
243946_1288825,2019,28323.116862745104
243946_1288825,2020,27883.44419607843
243946_1288825,2021,30053.67470588235
243946_1288825,2022,30397.232666666663
243946_1288825,2023,32964.21784313727
243946_1288825,2024,29413.451529411766
243946_1313825,2019,29625.49807843135
243946_1313825,2020,27203.26701960782
243946_1313825,2021,30427.56949019605
243946_1313825,2022,34553.16035294115
243946_1313825,2023,36475.29156862743
243946_1313825,2024,31651.37811764704
243946_1338825,2019,43908.83686274509
243946_1338825,2020,42865.64615686271
243946_1338825,2021,45096.88866666661
243946_1338825,2022,46545.90184313718
243946_1338825,2023,46691.35568627445
243946_1338825,2024,42589.68023529407
243946_1363825,2019,14067.47717647059
243946_1363825,2020,13034.034588235294
243946_1363825,2021,14761.272039215684
243946_1363825,2022,21039.25149019609
243946_1363825,2023,19497.42776470588
243946_1363825,2024,14155.0228627451
243946_1388825,2019,5075.117490196079
243946_1388825,2020,2585.1834509803925
243946_1388825,2021,4145.092078431373
243946_1388825,2022,6881.922274509803
243946_1388825,2023,6088.074901960785
243946_1388825,2024,2840.6711764705888
243946_1413825,2019,5423.511098039216
243946_1413825,2020,3157.392117647059
243946_1413825,2021,5314.744862745099
243946_1413825,2022,5737.14262745098
243946_1413825,2023,6331.851529411764
243946_1413825,2024,3216.962823529412
243946_1438825,2019,6258.3847843137255
243946_1438825,2020,3322.59305882353
243946_1438825,2021,7671.977529411765
243946_1438825,2022,8235.240980392156
243946_1438825,2023,10554.071450980391
243946_1438825,2024,5521.36968627451
243946_1463825,2019,12819.753215686276
243946_1463825,2020,3975.613058823529
243946_1463825,2021,10102.335921568629
243946_1463825,2022,12254.04352941176
243946_1463825,2023,15849.505215686277
243946_1463825,2024,7627.713333333335
243946_1488825,2019,12295.18949019608
243946_1488825,2020,2227.350117647059
243946_1488825,2021,7540.591999999999
243946_1488825,2022,8101.767294117645
243946_1488825,2023,8991.136078431375
243946_1488825,2024,5496.275843137255
243946_1513825,2019,11016.117137254903
243946_1513825,2020,4064.25905882353
243946_1513825,2021,6538.725921568627
243946_1513825,2022,8928.392627450981
243946_1513825,2023,7229.534745098038
243946_1513825,2024,5516.900588235294
243946_1538825,2019,20922.193843137266
243946_1538825,2020,12767.74768627451
243946_1538825,2021,12607.96
243946_1538825,2022,15430.47360784314
243946_1538825,2023,12698.930823529412
243946_1538825,2024,9927.027921568628
243946_1563825,2019,15725.094078431335
243946_1563825,2020,13771.92141176465
243946_1563825,2021,12786.86203921564
243946_1563825,2022,13150.318431372503
243946_1563825,2023,17242.4855686274
243946_1563825,2024,12765.145921568585
243946_1588825,2019,26686.241058823533
243946_1588825,2020,27104.72494117647
243946_1588825,2021,25792.663490196075
243946_1588825,2022,25935.29992156863
243946_1588825,2023,27416.55450980393
243946_1588825,2024,24889.16003921569
243946_1613825,2019,18855.27168627446
243946_1613825,2020,17859.04094117642
243946_1613825,2021,19899.756705882304
243946_1613825,2022,19931.70972549015
243946_1613825,2023,19514.286117647003
243946_1613825,2024,16678.209764705844
243946_1638825,2019,46235.49494117642
243946_1638825,2020,47354.12227450976
243946_1638825,2021,47659.93576470584
243946_1638825,2022,45907.34764705879
243946_1638825,2023,47564.16588235289
243946_1638825,2024,41100.14482352937
243946_988825,2019,22188.379372549025
243946_988825,2020,11642.009137254903
243946_988825,2021,20068.972823529417
243946_988825,2022,17103.01866666667
243946_988825,2023,17506.826078431375
243946_988825,2024,10321.201803921573
268946_1013825,2019,29874.274431372443
268946_1013825,2020,26712.94215686267
268946_1013825,2021,33491.07039215676
268946_1013825,2022,28387.44537254898
268946_1013825,2023,25577.30584313721
268946_1013825,2024,20173.815686274505
268946_1038825,2019,34711.43109803923
268946_1038825,2020,32410.464352941177
268946_1038825,2021,35691.09764705883
268946_1038825,2022,29316.12784313725
268946_1038825,2023,31662.978666666662
268946_1038825,2024,29147.151568627447
268946_1063825,2019,25549.09486274506
268946_1063825,2020,24779.3618823529
268946_1063825,2021,27062.67419607839
268946_1063825,2022,23791.854039215646
268946_1063825,2023,23436.701450980352
268946_1063825,2024,22417.991019607816
268946_1088825,2019,27344.99549019601
268946_1088825,2020,25950.00623529406
268946_1088825,2021,28250.91325490189
268946_1088825,2022,23875.362313725436
268946_1088825,2023,22574.14686274505
268946_1088825,2024,19835.217921568623
268946_1113825,2019,28599.26850980392
268946_1113825,2020,27697.08882352941
268946_1113825,2021,29923.80180392157
268946_1113825,2022,24765.30196078432
268946_1113825,2023,22901.03678431373
268946_1113825,2024,20789.515607843143
268946_1138825,2019,10266.103254901962
268946_1138825,2020,9020.843333333334
268946_1138825,2021,10456.458588235291
268946_1138825,2022,4704.26662745098
268946_1138825,2023,2594.679333333333
268946_1138825,2024,2589.9125098039217
268946_1163825,2019,19209.102705882226
268946_1163825,2020,18002.35850980381
268946_1163825,2021,22177.95447058812
268946_1163825,2022,21924.4333333332
268946_1163825,2023,20067.512745097923
268946_1163825,2024,17808.217921568514
268946_1188825,2019,41951.32423529404
268946_1188825,2020,38964.23098039207
268946_1188825,2021,42576.5000392156
268946_1188825,2022,42211.26368627441
268946_1188825,2023,39565.58105882343
268946_1188825,2024,38057.55435294108
268946_1213825,2019,39985.014117647
268946_1213825,2020,35359.99745098034
268946_1213825,2021,35004.57839215682
268946_1213825,2022,32962.94101960781
268946_1213825,2023,34668.85501960781
268946_1213825,2024,37230.98909803918
268946_1238825,2019,38586.53635294106
268946_1238825,2020,33993.22301960776
268946_1238825,2021,34461.349254901914
268946_1238825,2022,37437.80776470579
268946_1238825,2023,39447.93337254893
268946_1238825,2024,42818.83647058815
268946_1263825,2019,41790.77760784306
268946_1263825,2020,37756.04749019601
268946_1263825,2021,37220.267529411714
268946_1263825,2022,37121.10670588229
268946_1263825,2023,37869.682509803846
268946_1263825,2024,37953.92843137248
268946_1288825,2019,44576.24392156852
268946_1288825,2020,43182.42243137245
268946_1288825,2021,46149.69882352929
268946_1288825,2022,45275.3096470587
268946_1288825,2023,43651.66988235283
268946_1288825,2024,44374.64678431363
268946_1313825,2019,44541.85450980385
268946_1313825,2020,43987.712823529335
268946_1313825,2021,43963.12164705876
268946_1313825,2022,45569.98690196071
268946_1313825,2023,44943.92247058816
268946_1313825,2024,43732.50341176462
268946_1338825,2019,29906.481058823458
268946_1338825,2020,29787.98019607835
268946_1338825,2021,29329.911333333264
268946_1338825,2022,29636.29937254896
268946_1338825,2023,30254.42160784308
268946_1338825,2024,30162.114705882297
268946_1363825,2019,27060.91203921569
268946_1363825,2020,26851.59403921569
268946_1363825,2021,27080.0302745098
268946_1363825,2022,29881.973176470598
268946_1363825,2023,28369.348901960784
268946_1363825,2024,27624.21568627452
268946_1388825,2019,30631.530431372525
268946_1388825,2020,29114.129254901964
268946_1388825,2021,30734.976588235266
268946_1388825,2022,33230.63788235292
268946_1388825,2023,32722.064431372517
268946_1388825,2024,29172.280980392155
268946_1413825,2019,12334.92674509804
268946_1413825,2020,10183.670549019604
268946_1413825,2021,13156.80329411765
268946_1413825,2022,14943.072078431373
268946_1413825,2023,15418.649490196076
268946_1413825,2024,11822.165607843135
268946_1438825,2019,7972.534901960785
268946_1438825,2020,6076.476156862745
268946_1438825,2021,10278.545254901965
268946_1438825,2022,12333.253333333336
268946_1438825,2023,13497.989254901964
268946_1438825,2024,7838.38517647059
268946_1463825,2019,13111.160431372547
268946_1463825,2020,4964.515921568628
268946_1463825,2021,12725.944196078432
268946_1463825,2022,13886.02537254902
268946_1463825,2023,17933.585098039217
268946_1463825,2024,7696.889764705883
268946_1488825,2019,13297.350784313729
268946_1488825,2020,6067.316509803922
268946_1488825,2021,11982.77725490196
268946_1488825,2022,11689.556274509803
268946_1488825,2023,13545.159176470586
268946_1488825,2024,6062.016705882354
268946_1513825,2019,9266.968784313724
268946_1513825,2020,5381.276666666667
268946_1513825,2021,8923.819725490197
268946_1513825,2022,9579.32443137255
268946_1513825,2023,7946.9136078431375
268946_1513825,2024,4711.694039215686
268946_1538825,2019,10739.307803921569
268946_1538825,2020,6971.078392156864
268946_1538825,2021,7977.138000000001
268946_1538825,2022,9565.093921568629
268946_1538825,2023,6911.517529411765
268946_1538825,2024,4037.095725490196
268946_1563825,2019,8068.745137254903
268946_1563825,2020,5105.016980392158
268946_1563825,2021,4416.540901960785
268946_1563825,2022,4059.688549019608
268946_1563825,2023,5220.136823529413
268946_1563825,2024,3248.580196078432
268946_1588825,2019,3975.28443137255
268946_1588825,2020,2467.83274509804
268946_1588825,2021,3888.8876470588248
268946_1588825,2022,4856.520274509805
268946_1588825,2023,4016.555647058824
268946_1588825,2024,2767.841411764706
268946_1613825,2019,6871.8612941176025
268946_1613825,2020,4812.190235294076
268946_1613825,2021,5534.021411764708
268946_1613825,2022,8223.720588235268
268946_1613825,2023,6363.793254901925
268946_1613825,2024,3807.151921568628
268946_1638825,2019,13483.82819607844
268946_1638825,2020,13042.223568627447
268946_1638825,2021,12348.093568627455
268946_1638825,2022,13011.629215686276
268946_1638825,2023,13887.51588235294
268946_1638825,2024,9308.652549019604
268946_988825,2019,37196.771764705794
268946_988825,2020,32854.04137254899
268946_988825,2021,35248.747137254824
268946_988825,2022,32461.90945098035
268946_988825,2023,32979.81035294117
268946_988825,2024,30412.70184313724
293946_1013825,2019,37174.90294117637
293946_1013825,2020,37031.04105882344
293946_1013825,2021,41802.11160784304
293946_1013825,2022,37996.95709803911
293946_1013825,2023,36993.80396078421
293946_1013825,2024,33436.00145098031
293946_1038825,2019,37292.76301960785
293946_1038825,2020,36035.05643137257
293946_1038825,2021,38314.045294117655
293946_1038825,2022,35386.631019607856
293946_1038825,2023,35778.36243137257
293946_1038825,2024,34936.56756862747
293946_1063825,2019,27790.070039215643
293946_1063825,2020,27351.64215686269
293946_1063825,2021,28637.86274509798
293946_1063825,2022,26012.332784313687
293946_1063825,2023,27092.81113725486
293946_1063825,2024,26523.492039215653
293946_1088825,2019,26376.02168627451
293946_1088825,2020,25418.956392156862
293946_1088825,2021,26535.270509803915
293946_1088825,2022,23768.06031372549
293946_1088825,2023,24514.029803921563
293946_1088825,2024,23645.32082352941
293946_1113825,2019,9552.919843137255
293946_1113825,2020,8569.688705882358
293946_1113825,2021,9180.04654901961
293946_1113825,2022,6714.53043137255
293946_1113825,2023,5805.027764705889
293946_1113825,2024,4918.791764705885
293946_1138825,2019,7545.434588235296
293946_1138825,2020,6512.090352941179
293946_1138825,2021,6909.999333333333
293946_1138825,2022,6339.152666666666
293946_1138825,2023,6208.355686274509
293946_1138825,2024,5850.259215686276
293946_1163825,2019,28056.59145098039
293946_1163825,2020,26569.260313725463
293946_1163825,2021,30050.40458823521
293946_1163825,2022,29278.3441960784
293946_1163825,2023,28506.66513725481
293946_1163825,2024,27155.506784313733
293946_1188825,2019,37055.66654901954
293946_1188825,2020,36587.83415686268
293946_1188825,2021,39867.95811764699
293946_1188825,2022,38158.384156862674
293946_1188825,2023,36540.78568627444
293946_1188825,2024,35013.76533333327
293946_1213825,2019,43077.7977647058
293946_1213825,2020,41877.288549019526
293946_1213825,2021,42837.954549019545
293946_1213825,2022,40345.27615686266
293946_1213825,2023,40973.4823921568
293946_1213825,2024,39463.51435294111
293946_1238825,2019,48330.67552941169
293946_1238825,2020,46701.21368627444
293946_1238825,2021,45872.34321568619
293946_1238825,2022,44573.31203921561
293946_1238825,2023,45612.422156862674
293946_1238825,2024,45276.497490196016
293946_1263825,2019,39150.449607843104
293946_1263825,2020,36162.25427450975
293946_1263825,2021,36627.33964705876
293946_1263825,2022,36060.15196078426
293946_1263825,2023,36645.36878431367
293946_1263825,2024,37442.82105882347
293946_1288825,2019,38701.82599999993
293946_1288825,2020,38727.051882352855
293946_1288825,2021,42853.147803921456
293946_1288825,2022,40913.70984313719
293946_1288825,2023,36792.32329411758
293946_1288825,2024,35049.139686274444
293946_1313825,2019,19197.162274509807
293946_1313825,2020,18399.23498039216
293946_1313825,2021,20764.26450980392
293946_1313825,2022,20984.504745098035
293946_1313825,2023,18874.10258823529
293946_1313825,2024,18543.673294117645
293946_1338825,2019,1960.95
293946_1338825,2020,1852.37
293946_1338825,2021,1923.21
293946_1338825,2022,1867.19431372549
293946_1338825,2023,1815.8
293946_1338825,2024,1723.51
293946_1363825,2019,21211.988313725367
293946_1363825,2020,21579.506078431245
293946_1363825,2021,21833.33094117635
293946_1363825,2022,21970.85776470576
293946_1363825,2023,21364.144235294
293946_1363825,2024,21361.709647058706
293946_1388825,2019,52923.256901960645
293946_1388825,2020,53101.6238823528
293946_1388825,2021,53072.89909803907
293946_1388825,2022,53220.41670588223
293946_1388825,2023,53191.57149019593
293946_1388825,2024,51482.56611764692
293946_1413825,2019,31778.809137254884
293946_1413825,2020,29977.43807843136
293946_1413825,2021,30045.39176470587
293946_1413825,2022,29270.48937254901
293946_1413825,2023,32685.998705882343
293946_1413825,2024,27319.115568627447
293946_1438825,2019,9146.939686274512
293946_1438825,2020,5364.846549019609
293946_1438825,2021,7123.725294117648
293946_1438825,2022,8037.263450980395
293946_1438825,2023,10984.070666666668
293946_1438825,2024,6606.924352941176
293946_1463825,2019,12634.3008627451
293946_1463825,2020,5026.89156862745
293946_1463825,2021,9384.919294117648
293946_1463825,2022,8449.009019607844
293946_1463825,2023,10759.93705882353
293946_1463825,2024,7650.324274509805
293946_1488825,2019,9030.31274509804
293946_1488825,2020,5983.688039215685
293946_1488825,2021,7899.11082352941
293946_1488825,2022,9030.912588235296
293946_1488825,2023,10996.87160784314
293946_1488825,2024,6894.681372549021
293946_1513825,2019,13331.158549019608
293946_1513825,2020,10556.76737254902
293946_1513825,2021,14871.482666666669
293946_1513825,2022,16304.586901960784
293946_1513825,2023,17749.686078431372
293946_1513825,2024,11190.891490196078
293946_1538825,2019,12962.60976470588
293946_1538825,2020,11459.859686274513
293946_1538825,2021,12698.280274509809
293946_1538825,2022,13901.838274509804
293946_1538825,2023,15534.646392156868
293946_1538825,2024,10261.423019607844
293946_1563825,2019,10655.981882352944
293946_1563825,2020,6400.002549019608
293946_1563825,2021,5141.356823529412
293946_1563825,2022,4918.4677647058825
293946_1563825,2023,5870.785254901961
293946_1563825,2024,2811.5576862745097
293946_1588825,2019,6545.810666666666
293946_1588825,2020,3616.802196078432
293946_1588825,2021,3294.1980000000003
293946_1588825,2022,4450.333411764706
293946_1588825,2023,3985.780549019608
293946_1588825,2024,1763.8038823529412
293946_1613825,2019,9306.65862745098
293946_1613825,2020,6268.789803921569
293946_1613825,2021,7544.049607843138
293946_1613825,2022,8297.139843137255
293946_1613825,2023,8927.792823529413
293946_1613825,2024,5031.0607058823525
293946_1638825,2019,5208.573058823531
293946_1638825,2020,4455.90043137255
293946_1638825,2021,5648.800705882355
293946_1638825,2022,5001.219137254903
293946_1638825,2023,6403.068470588236
293946_1638825,2024,3064.4434901960794
293946_988825,2019,29131.55807843137
293946_988825,2020,24818.291333333334
293946_988825,2021,32330.532117647068
293946_988825,2022,27028.56058823529
293946_988825,2023,21523.61901960784
293946_988825,2024,19427.15058823529
318946_1013825,2019,48422.95737254892
318946_1013825,2020,47636.28701960774
318946_1013825,2021,49478.06556862735
318946_1013825,2022,46770.16501960773
318946_1013825,2023,46674.18698039205
318946_1013825,2024,43471.35643137244
318946_1038825,2019,28346.60541176456
318946_1038825,2020,27739.844901960656
318946_1038825,2021,30391.58282352929
318946_1038825,2022,27893.31949019595
318946_1038825,2023,27738.65650980379
318946_1038825,2024,26394.42231372537
318946_1063825,2019,34776.90792156859
318946_1063825,2020,33897.27419607842
318946_1063825,2021,37979.93403921568
318946_1063825,2022,34710.33599999996
318946_1063825,2023,33060.6539607843
318946_1063825,2024,31991.519333333323
318946_1088825,2019,23080.54050980392
318946_1088825,2020,21400.504941176478
318946_1088825,2021,23299.06874509804
318946_1088825,2022,20755.370549019604
318946_1088825,2023,18860.87521568627
318946_1088825,2024,16982.901960784315
318946_1113825,2019,2712.773333333334
318946_1113825,2020,1435.724862745098
318946_1113825,2021,1879.033607843137
318946_1113825,2022,2354.9790196078434
318946_1113825,2023,1250.5743137254906
318946_1113825,2024,692.27831372549
318946_1138825,2019,22221.354431372456
318946_1138825,2020,22110.241882352857
318946_1138825,2021,23546.49419607834
318946_1138825,2022,23225.27929411756
318946_1138825,2023,22788.41250980383
318946_1138825,2024,21596.61211764698
318946_1163825,2019,46534.05949019604
318946_1163825,2020,44151.61517647054
318946_1163825,2021,47351.49078431367
318946_1163825,2022,45052.16121568623
318946_1163825,2023,43360.14811764698
318946_1163825,2024,43256.99388235286
318946_1188825,2019,43791.47380392147
318946_1188825,2020,42548.29960784305
318946_1188825,2021,45730.2259999999
318946_1188825,2022,42415.721254901866
318946_1188825,2023,43283.08058823521
318946_1188825,2024,41161.88286274502
318946_1213825,2019,47271.54168627441
318946_1213825,2020,45843.97294117638
318946_1213825,2021,48427.94184313717
318946_1213825,2022,47226.03807843127
318946_1213825,2023,47384.923215686176
318946_1213825,2024,44499.43082352933
318946_1238825,2019,47174.39380392143
318946_1238825,2020,46618.04741176458
318946_1238825,2021,46201.78243137243
318946_1238825,2022,45059.29890196066
318946_1238825,2023,45644.35258823516
318946_1238825,2024,45274.285882352815
318946_1263825,2019,44963.55725490188
318946_1263825,2020,44234.63949019601
318946_1263825,2021,44568.555686274434
318946_1263825,2022,44871.79933333326
318946_1263825,2023,44638.446235294046
318946_1263825,2024,42949.12270588232
318946_1288825,2019,36092.62866666662
318946_1288825,2020,34726.93125490191
318946_1288825,2021,34950.41086274505
318946_1288825,2022,35662.766117647
318946_1288825,2023,35650.20568627446
318946_1288825,2024,31489.971999999954
318946_1313825,2019,22443.10521568627
318946_1313825,2020,22823.932745098045
318946_1313825,2021,23049.57215686276
318946_1313825,2022,22490.49533333333
318946_1313825,2023,22713.9577254902
318946_1313825,2024,22151.742274509805
318946_1338825,2019,1361.10125490196
318946_1338825,2020,1437.0086274509802
318946_1338825,2021,1184.5331372549012
318946_1338825,2022,1435.005529411764
318946_1338825,2023,1551.2129803921553
318946_1338825,2024,1391.4984313725488
318946_1363825,2019,13007.121686274391
318946_1363825,2020,13425.671686274389
318946_1363825,2021,13301.188039215564
318946_1363825,2022,13565.21149019596
318946_1363825,2023,13522.256078431252
318946_1363825,2024,13601.367882352824
318946_1388825,2019,50368.3337254901
318946_1388825,2020,50825.06698039205
318946_1388825,2021,50489.19439215675
318946_1388825,2022,50665.30188235285
318946_1388825,2023,49761.35737254892
318946_1388825,2024,50274.7685882352
318946_1413825,2019,38378.254039215695
318946_1413825,2020,38108.96129411765
318946_1413825,2021,38297.86501960785
318946_1413825,2022,37466.66078431375
318946_1413825,2023,36863.61992156864
318946_1413825,2024,35339.293921568635
318946_1438825,2019,21009.72329411765
318946_1438825,2020,18102.41454901961
318946_1438825,2021,21293.393607843136
318946_1438825,2022,20440.60682352941
318946_1438825,2023,24498.13117647059
318946_1438825,2024,15388.898000000005
318946_1463825,2019,11984.982470588237
318946_1463825,2020,6874.604784313727
318946_1463825,2021,10577.123411764704
318946_1463825,2022,10638.568000000005
318946_1463825,2023,14646.146745098038
318946_1463825,2024,10143.366666666669
318946_1488825,2019,19406.106392156864
318946_1488825,2020,16959.883529411767
318946_1488825,2021,18588.803411764704
318946_1488825,2022,20102.74874509804
318946_1488825,2023,22703.97368627452
318946_1488825,2024,16646.93054901961
318946_1513825,2019,21498.29098039212
318946_1513825,2020,17833.201529411766
318946_1513825,2021,22915.53274509801
318946_1513825,2022,25549.664666666627
318946_1513825,2023,29339.0184705882
318946_1513825,2024,18130.48827450981
318946_1538825,2019,25292.341333333337
318946_1538825,2020,21091.897254901967
318946_1538825,2021,21360.682705882355
318946_1538825,2022,18420.504274509807
318946_1538825,2023,23364.726784313723
318946_1538825,2024,12181.375411764702
318946_1563825,2019,8158.683450980393
318946_1563825,2020,5372.056901960786
318946_1563825,2021,4279.710470588236
318946_1563825,2022,3371.004549019608
318946_1563825,2023,6296.678549019607
318946_1563825,2024,1901.273411764706
318946_1588825,2019,4040.334117647059
318946_1588825,2020,3094.3281176470587
318946_1588825,2021,3044.9796470588235
318946_1588825,2022,2935.44305882353
318946_1588825,2023,4290.400549019609
318946_1588825,2024,1077.2217647058826
318946_1613825,2019,2310.755098039216
318946_1613825,2020,2394.0551764705883
318946_1613825,2021,2952.6513333333337
318946_1613825,2022,2750.8991764705884
318946_1613825,2023,4123.171058823529
318946_1613825,2024,1425.1263137254898
318946_1638825,2019,9376.82760784314
318946_1638825,2020,9089.069137254904
318946_1638825,2021,9729.347254901964
318946_1638825,2022,8502.728352941178
318946_1638825,2023,10045.030470588235
318946_1638825,2024,6927.773568627453
318946_988825,2019,39238.9208235293
318946_988825,2020,35988.29105882343
318946_988825,2021,39660.01560784304
318946_988825,2022,34577.64294117636
318946_988825,2023,36626.90858823519
318946_988825,2024,28879.530784313614
343946_1013825,2019,38365.45537254898
343946_1013825,2020,37462.14666666663
343946_1013825,2021,39200.98811764702
343946_1013825,2022,37282.12462745095
343946_1013825,2023,38870.22639215684
343946_1013825,2024,34911.79623529409
343946_1038825,2019,6229.321843137257
343946_1038825,2020,5853.48603921569
343946_1038825,2021,7621.346078431371
343946_1038825,2022,6921.633333333334
343946_1038825,2023,7022.783725490195
343946_1038825,2024,5862.294156862746
343946_1063825,2019,12251.02349019602
343946_1063825,2020,12233.825843137194
343946_1063825,2021,15807.958549019544
343946_1063825,2022,13308.020392156805
343946_1063825,2023,12856.316470588172
343946_1063825,2024,9858.280588235291
343946_1088825,2019,17150.136470588233
343946_1088825,2020,16275.72423529412
343946_1088825,2021,19030.94325490197
343946_1088825,2022,17540.41607843138
343946_1088825,2023,16630.628784313725
343946_1088825,2024,14834.004352941176
343946_1113825,2019,15994.67443137251
343946_1113825,2020,13745.309568627395
343946_1113825,2021,17285.58905882348
343946_1113825,2022,18034.171647058774
343946_1113825,2023,16289.66941176466
343946_1113825,2024,13554.081294117608
343946_1138825,2019,36387.15898039209
343946_1138825,2020,35261.44882352933
343946_1138825,2021,38241.95125490188
343946_1138825,2022,37571.60874509794
343946_1138825,2023,35114.94517647052
343946_1138825,2024,34287.32494117642
343946_1163825,2019,43373.26039215676
343946_1163825,2020,42975.79156862736
343946_1163825,2021,45435.9003529411
343946_1163825,2022,43583.337764705815
343946_1163825,2023,39696.9786666666
343946_1163825,2024,39104.71290196072
343946_1188825,2019,43388.276117646994
343946_1188825,2020,40524.2126666666
343946_1188825,2021,43674.8489411764
343946_1188825,2022,39506.86462745095
343946_1188825,2023,39574.392235294064
343946_1188825,2024,39669.82968627445
343946_1213825,2019,42242.48180392149
343946_1213825,2020,41378.81741176462
343946_1213825,2021,42075.32796078424
343946_1213825,2022,38915.81972549015
343946_1213825,2023,41527.93043137246
343946_1213825,2024,39710.09521568619
343946_1238825,2019,38861.8952941176
343946_1238825,2020,37016.33458823526
343946_1238825,2021,38046.94262745095
343946_1238825,2022,36997.36803921564
343946_1238825,2023,39636.58258823525
343946_1238825,2024,35886.561411764655
343946_1263825,2019,27086.30572549019
343946_1263825,2020,26730.571490196064
343946_1263825,2021,27600.15611764705
343946_1263825,2022,28781.85286274509
343946_1263825,2023,27663.24686274509
343946_1263825,2024,25824.577960784307
343946_1288825,2019,37961.789568627326
343946_1288825,2020,38719.33407843126
343946_1288825,2021,38803.43870588225
343946_1288825,2022,38887.06686274498
343946_1288825,2023,40081.81686274497
343946_1288825,2024,37617.78545098027
343946_1313825,2019,45316.41101960771
343946_1313825,2020,47748.75192156852
343946_1313825,2021,47019.15917647047
343946_1313825,2022,46190.614392156735
343946_1313825,2023,47742.06952941164
343946_1313825,2024,46604.38019607832
343946_1338825,2019,44867.80870588232
343946_1338825,2020,44974.21549019605
343946_1338825,2021,44556.56533333332
343946_1338825,2022,45122.530509803895
343946_1338825,2023,44353.01431372546
343946_1338825,2024,44744.09725490194
343946_1363825,2019,40706.16490196071
343946_1363825,2020,41727.85866666659
343946_1363825,2021,41455.86011764699
343946_1363825,2022,42401.42074509797
343946_1363825,2023,41006.03788235287
343946_1363825,2024,40476.10737254895
343946_1388825,2019,37162.21443137249
343946_1388825,2020,37933.43909803915
343946_1388825,2021,38502.1031372548
343946_1388825,2022,38442.28572549015
343946_1388825,2023,36996.28525490191
343946_1388825,2024,37283.711019607785
343946_1413825,2019,34334.75227450974
343946_1413825,2020,36229.83074509796
343946_1413825,2021,37311.78266666659
343946_1413825,2022,37079.91850980384
343946_1413825,2023,33695.11199999995
343946_1413825,2024,36261.23113725484
343946_1438825,2019,35948.81988235294
343946_1438825,2020,36370.66984313724
